OrderID,Date,Customer,Product,Category,Region,Quantity,UnitPrice,Revenue,PaymentMethod
12559,2023-05-08,Customer_16,Camera,Electronics,Central,10,37870,378700,Cash
12560,2023-01-11,Customer_891,Laptop,Electronics,South,7,16578,116046,Cash
12561,2023-01-14,Customer_459,Watch,Electronics,Central,10,2475,24750,Card
12562,2024-08-04,Customer_1,Tablet,Gadgets,Central,4,20505,82020,Card
12563,2024-09-07,Customer_487,Laptop,Accessories,North,8,43519,348152,Cash
12564,2024-06-29,Customer_49,Printer,Accessories,South,10,32366,323660,Card
12565,2023-09-24,Customer_516,Tablet,Electronics,East,9,41770,375930,Card
12566,2024-11-12,Customer_687,Laptop,Electronics,East,5,26700,133500,UPI
12567,2024-10-05,Customer_185,Printer,Electronics,Central,8,19539,156312,Card
12568,2023-11-29,Customer_10,Headphones,Accessories,Central,9,14997,134973,UPI
12569,2025-05-27,Customer_210,Watch,Electronics,North,5,21553,107765,Card
12570,2025-04-02,Customer_736,Phone,Electronics,South,2,14662,29324,Cash
12571,2023-03-12,Customer_913,Printer,Gadgets,South,9,25661,230949,Card
12572,2023-05-20,Customer_431,Headphones,Accessories,South,4,23012,92048,Cash
12573,2023-03-07,Customer_290,Camera,Accessories,South,7,6933,48531,Net Banking
12574,2025-04-13,Customer_572,Tablet,Accessories,South,10,29833,298330,Card
12575,2023-09-11,Customer_958,Tablet,Accessories,South,2,35355,70710,UPI
12576,2023-10-27,Customer_307,Printer,Accessories,West,10,3273,32730,Card
12577,2023-12-10,Customer_834,Headphones,Electronics,East,8,6971,55768,Net Banking
12578,2024-07-20,Customer_469,Watch,Gadgets,North,2,31438,62876,Cash
12579,2023-03-01,Customer_376,Camera,Gadgets,West,10,26217,262170,UPI
12580,2023-02-10,Customer_203,Headphones,Accessories,North,1,10039,10039,UPI
12581,2024-02-17,Customer_483,Watch,Accessories,North,5,2710,13550,Net Banking
12582,2023-04-23,Customer_24,Printer,Accessories,South,2,47061,94122,UPI
12583,2023-11-11,Customer_103,Phone,Accessories,North,4,29495,117980,Card
12584,2024-12-27,Customer_153,Tablet,Gadgets,West,10,38052,380520,Card
12585,2024-09-17,Customer_457,Laptop,Electronics,Central,1,29418,29418,UPI
12586,2024-11-18,Customer_695,Camera,Accessories,Central,10,6113,61130,Card
12587,2024-06-10,Customer_445,Camera,Gadgets,South,2,30781,61562,Net Banking
12588,2025-03-28,Customer_503,Laptop,Electronics,Central,4,17646,70584,Net Banking
12589,2023-06-02,Customer_406,Headphones,Accessories,West,2,47772,95544,Cash
12590,2023-12-06,Customer_422,Watch,Gadgets,North,2,35379,70758,Cash
12591,2023-12-12,Customer_775,Laptop,Electronics,East,1,48404,48404,Cash
12592,2024-11-02,Customer_715,Headphones,Gadgets,West,2,6822,13644,UPI
12593,2023-01-23,Customer_237,Watch,Accessories,West,8,1830,14640,UPI
12594,2024-11-03,Customer_405,Headphones,Electronics,North,9,9099,81891,Card
12595,2024-05-09,Customer_156,Tablet,Gadgets,West,5,25085,125425,Card
12596,2024-11-09,Customer_446,Tablet,Electronics,West,5,30467,152335,Card
12597,2023-04-06,Customer_557,Camera,Gadgets,Central,4,48931,195724,Card
12598,2025-01-31,Customer_77,Watch,Accessories,Central,4,1386,5544,Net Banking
12599,2024-06-03,Customer_453,Printer,Accessories,Central,8,4518,36144,Cash
12600,2024-08-27,Customer_123,Camera,Electronics,East,8,21935,175480,Cash
12601,2024-04-13,Customer_293,Laptop,Accessories,East,1,13106,13106,Card
12602,2024-07-03,Customer_207,Printer,Accessories,East,7,29475,206325,Cash
12603,2025-01-18,Customer_395,Laptop,Electronics,North,8,25677,205416,Cash
12604,2025-05-17,Customer_136,Phone,Accessories,Central,2,45170,90340,Net Banking
12605,2023-03-19,Customer_938,Tablet,Accessories,North,10,34135,341350,UPI
12606,2024-02-15,Customer_902,Camera,Electronics,North,4,39157,156628,Card
12607,2023-11-02,Customer_196,Camera,Electronics,North,1,16384,16384,UPI
12608,2024-10-16,Customer_651,Tablet,Electronics,Central,4,7751,31004,Net Banking
12609,2023-11-14,Customer_371,Watch,Electronics,South,2,28901,57802,Cash
12610,2023-03-28,Customer_962,Tablet,Gadgets,West,10,6391,63910,Card
12611,2024-02-01,Customer_614,Printer,Gadgets,West,9,43338,390042,UPI
12612,2023-09-11,Customer_61,Printer,Accessories,Central,3,35954,107862,Net Banking
12613,2023-09-04,Customer_535,Camera,Accessories,Central,3,17609,52827,Cash
12614,2024-05-19,Customer_107,Printer,Gadgets,South,10,32792,327920,Card
12615,2023-03-11,Customer_336,Laptop,Gadgets,East,9,11544,103896,Cash
12616,2024-07-05,Customer_883,Tablet,Electronics,East,3,6632,19896,Cash
12617,2023-06-13,Customer_538,Laptop,Gadgets,Central,3,35747,107241,Card
12618,2024-08-24,Customer_45,Laptop,Accessories,East,5,31182,155910,UPI
12619,2023-10-17,Customer_329,Phone,Electronics,South,2,10582,21164,UPI
12620,2024-10-31,Customer_283,Printer,Accessories,South,3,46121,138363,UPI
12621,2024-12-26,Customer_62,Phone,Gadgets,Central,3,11893,35679,Net Banking
12622,2024-06-10,Customer_742,Watch,Gadgets,North,1,22148,22148,Cash
12623,2025-05-08,Customer_277,Camera,Gadgets,Central,10,47055,470550,Cash
12624,2025-02-01,Customer_473,Camera,Gadgets,North,7,41658,291606,Card
12625,2023-09-07,Customer_382,Printer,Electronics,West,10,16526,165260,Cash
12626,2025-01-25,Customer_65,Laptop,Accessories,South,9,25011,225099,UPI
12627,2025-04-09,Customer_489,Phone,Accessories,South,6,28302,169812,UPI
12628,2023-03-15,Customer_429,Tablet,Accessories,North,10,20268,202680,Cash
12629,2024-03-31,Customer_813,Tablet,Accessories,East,7,13304,93128,Net Banking
12630,2024-07-22,Customer_994,Printer,Electronics,North,9,32247,290223,Cash
12631,2025-01-05,Customer_406,Tablet,Electronics,South,1,845,845,Card
12632,2023-10-31,Customer_900,Laptop,Gadgets,West,2,11956,23912,Card
12633,2024-01-22,Customer_557,Printer,Electronics,South,7,7718,54026,Cash
12634,2024-01-10,Customer_965,Headphones,Gadgets,West,8,27146,217168,UPI
12635,2023-05-15,Customer_38,Phone,Accessories,Central,9,21231,191079,Net Banking
12636,2024-07-30,Customer_357,Watch,Electronics,East,8,25015,200120,Card
12637,2023-07-21,Customer_712,Printer,Electronics,South,4,45867,183468,UPI
12638,2024-10-09,Customer_583,Laptop,Electronics,South,4,11455,45820,Cash
12639,2025-04-25,Customer_630,Laptop,Electronics,North,3,17962,53886,Card
12640,2023-10-14,Customer_143,Laptop,Gadgets,East,9,10402,93618,Cash
12641,2025-06-05,Customer_45,Phone,Electronics,East,2,7283,14566,Cash
12642,2024-12-18,Customer_398,Camera,Gadgets,Central,6,3730,22380,Net Banking
12643,2025-04-01,Customer_853,Tablet,Gadgets,South,6,26433,158598,Cash
12644,2024-12-28,Customer_101,Tablet,Electronics,North,9,47941,431469,UPI
12645,2024-11-22,Customer_413,Tablet,Electronics,Central,7,1236,8652,Card
12646,2025-04-06,Customer_741,Laptop,Accessories,East,5,32753,163765,Cash
12647,2024-05-07,Customer_304,Tablet,Gadgets,East,3,9599,28797,UPI
12648,2024-11-07,Customer_409,Camera,Gadgets,Central,10,29522,295220,Card
12649,2024-08-05,Customer_405,Laptop,Accessories,North,1,29913,29913,UPI
12650,2023-03-26,Customer_28,Watch,Accessories,East,9,30942,278478,Cash
12651,2023-12-23,Customer_251,Phone,Gadgets,East,1,27861,27861,UPI
12652,2023-11-01,Customer_646,Laptop,Gadgets,West,8,34956,279648,UPI
12653,2023-08-16,Customer_477,Laptop,Accessories,East,6,25907,155442,UPI
12654,2024-10-22,Customer_848,Camera,Gadgets,North,9,41662,374958,Net Banking
12655,2023-09-07,Customer_327,Printer,Electronics,East,4,13530,54120,Cash
12656,2024-07-03,Customer_925,Watch,Accessories,North,2,8828,17656,Net Banking
12657,2023-09-24,Customer_431,Camera,Gadgets,North,7,9846,68922,UPI
12658,2023-06-27,Customer_342,Laptop,Accessories,West,7,952,6664,Card
12659,2023-05-30,Customer_412,Watch,Electronics,Central,8,18347,146776,UPI
12660,2024-02-08,Customer_419,Phone,Gadgets,Central,3,24879,74637,Cash
12661,2023-06-11,Customer_827,Printer,Gadgets,West,7,6515,45605,Net Banking
12662,2025-01-01,Customer_578,Headphones,Gadgets,North,4,33689,134756,Cash
12663,2023-01-23,Customer_733,Phone,Gadgets,North,9,33230,299070,UPI
12664,2023-02-03,Customer_858,Phone,Gadgets,Central,10,15733,157330,Net Banking
12665,2023-12-07,Customer_684,Watch,Gadgets,North,1,48767,48767,Card
12666,2023-03-07,Customer_570,Camera,Electronics,Central,6,30434,182604,Card
12667,2023-11-21,Customer_525,Camera,Accessories,South,3,1734,5202,Net Banking
12668,2023-12-31,Customer_856,Phone,Electronics,West,8,19697,157576,Net Banking
12669,2023-02-19,Customer_850,Phone,Accessories,West,4,31634,126536,Cash
12670,2023-04-02,Customer_701,Printer,Gadgets,West,10,3980,39800,Net Banking
12671,2023-06-02,Customer_513,Printer,Accessories,South,3,43495,130485,UPI
12672,2024-01-17,Customer_274,Printer,Accessories,West,10,31672,316720,UPI
12673,2025-02-03,Customer_769,Printer,Electronics,Central,6,11305,67830,Card
12674,2024-06-20,Customer_450,Headphones,Electronics,Central,9,8718,78462,Card
12675,2024-02-23,Customer_445,Printer,Electronics,West,6,31834,191004,Card
12676,2025-02-25,Customer_151,Watch,Gadgets,Central,7,31342,219394,Card
12677,2025-04-19,Customer_514,Printer,Accessories,North,10,30713,307130,Net Banking
12678,2024-06-02,Customer_502,Laptop,Accessories,South,9,35823,322407,Card
12679,2023-12-02,Customer_708,Printer,Gadgets,Central,7,29333,205331,Card
12680,2024-12-11,Customer_951,Tablet,Electronics,Central,6,19417,116502,Cash
12681,2024-10-02,Customer_175,Tablet,Accessories,North,8,29079,232632,Net Banking
12682,2024-08-06,Customer_141,Headphones,Accessories,South,9,37606,338454,UPI
12683,2024-05-12,Customer_270,Headphones,Accessories,East,6,4828,28968,Net Banking
12684,2024-01-05,Customer_276,Camera,Gadgets,Central,4,4771,19084,Card
12685,2023-02-28,Customer_106,Camera,Gadgets,East,4,10874,43496,Card
12686,2023-04-19,Customer_335,Printer,Gadgets,East,4,3562,14248,Net Banking
12687,2025-02-23,Customer_833,Printer,Accessories,East,9,14178,127602,Card
12688,2024-11-15,Customer_112,Camera,Gadgets,North,7,33231,232617,Cash
12689,2024-05-19,Customer_879,Tablet,Electronics,East,2,34144,68288,Net Banking
12690,2024-09-30,Customer_685,Headphones,Gadgets,East,7,25277,176939,Net Banking
12691,2023-04-14,Customer_877,Printer,Accessories,East,3,20175,60525,Cash
12692,2024-09-20,Customer_111,Headphones,Gadgets,East,9,25165,226485,Card
12693,2024-11-01,Customer_267,Printer,Gadgets,South,5,31334,156670,UPI
12694,2025-04-19,Customer_553,Laptop,Electronics,East,5,4702,23510,UPI
12695,2024-10-09,Customer_9,Laptop,Electronics,West,1,13190,13190,Net Banking
12696,2025-03-08,Customer_245,Watch,Gadgets,Central,9,20631,185679,Net Banking
12697,2023-08-27,Customer_331,Printer,Accessories,Central,7,5909,41363,Net Banking
12698,2023-11-24,Customer_300,Camera,Gadgets,West,10,13150,131500,Cash
12699,2024-10-05,Customer_255,Tablet,Gadgets,West,10,48830,488300,UPI
12700,2023-03-15,Customer_482,Phone,Accessories,North,8,34688,277504,Cash
12701,2023-08-23,Customer_287,Printer,Gadgets,South,1,6229,6229,Cash
12702,2023-04-25,Customer_710,Camera,Electronics,West,1,28774,28774,Cash
12703,2025-03-07,Customer_635,Headphones,Gadgets,South,2,31551,63102,Net Banking
12704,2024-03-05,Customer_793,Tablet,Gadgets,West,8,1826,14608,UPI
12705,2025-06-18,Customer_34,Headphones,Accessories,South,1,23052,23052,Cash
12706,2024-06-29,Customer_670,Laptop,Electronics,North,2,35126,70252,Card
12707,2024-03-04,Customer_977,Laptop,Gadgets,West,3,4576,13728,Cash
12708,2023-05-05,Customer_572,Camera,Gadgets,North,7,35634,249438,Net Banking
12709,2023-01-05,Customer_56,Watch,Gadgets,Central,1,38671,38671,UPI
12710,2023-06-17,Customer_721,Phone,Electronics,West,7,15140,105980,UPI
12711,2023-12-24,Customer_641,Headphones,Accessories,East,1,42099,42099,UPI
12712,2025-03-03,Customer_301,Laptop,Gadgets,West,10,45079,450790,Card
12713,2024-10-21,Customer_171,Tablet,Gadgets,South,3,1505,4515,Cash
12714,2023-08-22,Customer_484,Camera,Gadgets,East,3,2201,6603,Net Banking
12715,2023-09-26,Customer_156,Watch,Electronics,East,10,14668,146680,UPI
12716,2024-03-06,Customer_846,Laptop,Gadgets,Central,4,45629,182516,Net Banking
12717,2023-02-10,Customer_319,Laptop,Accessories,West,8,20556,164448,Cash
12718,2024-10-16,Customer_717,Headphones,Accessories,South,2,19266,38532,UPI
12719,2025-01-14,Customer_642,Camera,Gadgets,East,9,46316,416844,UPI
12720,2024-05-06,Customer_229,Watch,Electronics,West,10,45872,458720,Net Banking
12721,2025-01-16,Customer_175,Laptop,Accessories,East,7,36752,257264,Net Banking
12722,2024-07-01,Customer_337,Printer,Electronics,East,2,24487,48974,Cash
12723,2023-03-30,Customer_13,Watch,Accessories,East,8,1409,11272,UPI
12724,2024-11-21,Customer_233,Laptop,Electronics,West,4,42501,170004,Net Banking
12725,2023-12-09,Customer_641,Camera,Electronics,North,3,35051,105153,Net Banking
12726,2024-12-17,Customer_216,Laptop,Electronics,North,9,34306,308754,UPI
12727,2023-12-04,Customer_100,Headphones,Electronics,North,7,2376,16632,Net Banking
12728,2023-03-30,Customer_305,Watch,Gadgets,Central,6,38070,228420,Card
12729,2023-12-22,Customer_243,Watch,Electronics,East,3,24168,72504,Net Banking
12730,2023-01-15,Customer_398,Camera,Accessories,South,1,46899,46899,UPI
12731,2024-09-30,Customer_676,Printer,Gadgets,Central,6,43188,259128,UPI
12732,2023-10-09,Customer_325,Laptop,Gadgets,North,10,38639,386390,Card
12733,2024-11-01,Customer_343,Watch,Gadgets,South,2,42753,85506,UPI
12734,2025-05-27,Customer_517,Printer,Gadgets,West,4,1259,5036,Card
12735,2024-09-14,Customer_673,Watch,Gadgets,West,8,9460,75680,UPI
12736,2023-04-27,Customer_978,Camera,Gadgets,South,4,37244,148976,UPI
12737,2023-09-07,Customer_821,Tablet,Gadgets,North,1,12188,12188,Net Banking
12738,2023-08-19,Customer_225,Camera,Gadgets,West,5,39309,196545,UPI
12739,2023-10-29,Customer_459,Tablet,Gadgets,Central,8,1297,10376,UPI
12740,2025-06-03,Customer_560,Tablet,Accessories,East,4,35454,141816,Card
12741,2023-06-09,Customer_124,Phone,Gadgets,East,1,37550,37550,Net Banking
12742,2023-02-04,Customer_878,Printer,Gadgets,Central,6,32302,193812,UPI
12743,2023-08-06,Customer_154,Camera,Electronics,West,8,35156,281248,Card
12744,2024-03-27,Customer_538,Tablet,Gadgets,Central,8,25166,201328,Cash
12745,2024-04-21,Customer_125,Camera,Gadgets,North,1,23830,23830,Card
12746,2023-04-22,Customer_851,Tablet,Accessories,Central,3,38589,115767,Card
12747,2023-07-28,Customer_367,Watch,Gadgets,West,4,17868,71472,Net Banking
12748,2023-06-23,Customer_538,Phone,Accessories,South,7,10331,72317,UPI
12749,2025-02-06,Customer_76,Watch,Gadgets,East,10,36205,362050,Cash
12750,2025-04-20,Customer_541,Watch,Accessories,East,8,24161,193288,Net Banking
12751,2023-08-17,Customer_376,Camera,Accessories,Central,9,2448,22032,Cash
12752,2024-12-10,Customer_342,Headphones,Accessories,East,2,8578,17156,Card
12753,2023-10-28,Customer_87,Headphones,Electronics,Central,8,49503,396024,Cash
12754,2024-10-31,Customer_252,Laptop,Electronics,South,1,3926,3926,UPI
12755,2024-11-06,Customer_475,Phone,Gadgets,West,6,6920,41520,Card
12756,2024-06-26,Customer_314,Headphones,Electronics,South,5,41420,207100,Net Banking
12757,2025-06-18,Customer_936,Printer,Gadgets,Central,4,28297,113188,Cash
12758,2025-01-04,Customer_311,Watch,Electronics,South,10,33610,336100,UPI
12759,2024-10-22,Customer_73,Tablet,Gadgets,Central,3,33535,100605,UPI
12760,2025-02-09,Customer_172,Headphones,Gadgets,North,8,48693,389544,Net Banking
12761,2023-02-01,Customer_527,Laptop,Gadgets,Central,2,14238,28476,Net Banking
12762,2025-03-10,Customer_555,Phone,Electronics,West,3,45413,136239,Card
12763,2024-02-17,Customer_870,Laptop,Accessories,Central,7,28179,197253,UPI
12764,2025-03-10,Customer_625,Tablet,Gadgets,West,10,19360,193600,Card
12765,2023-03-31,Customer_30,Headphones,Electronics,South,3,9015,27045,Net Banking
12766,2025-05-20,Customer_165,Phone,Accessories,Central,1,30883,30883,Net Banking
12767,2023-10-19,Customer_585,Phone,Accessories,Central,6,25704,154224,Card
12768,2025-05-26,Customer_940,Printer,Electronics,Central,8,49222,393776,UPI
12769,2024-12-20,Customer_18,Phone,Accessories,South,1,22172,22172,Card
12770,2023-10-21,Customer_573,Laptop,Gadgets,North,6,3190,19140,Card
12771,2024-12-28,Customer_201,Printer,Gadgets,East,6,4225,25350,Net Banking
12772,2025-04-10,Customer_906,Phone,Accessories,North,10,12273,122730,Net Banking
12773,2025-03-07,Customer_70,Camera,Electronics,East,3,28410,85230,Net Banking
12774,2024-01-16,Customer_950,Laptop,Accessories,East,2,34784,69568,Card
12775,2024-12-28,Customer_57,Phone,Gadgets,Central,8,2597,20776,Card
12776,2023-03-11,Customer_618,Printer,Electronics,West,2,14660,29320,Card
12777,2023-08-02,Customer_455,Phone,Electronics,Central,9,47310,425790,UPI
12778,2024-11-24,Customer_150,Watch,Accessories,East,2,11020,22040,Net Banking
12779,2024-03-06,Customer_430,Watch,Gadgets,North,8,35511,284088,Net Banking
12780,2023-01-08,Customer_665,Headphones,Gadgets,West,5,19415,97075,Card
12781,2025-02-19,Customer_106,Laptop,Accessories,North,8,32557,260456,Card
12782,2024-10-23,Customer_738,Tablet,Gadgets,Central,10,10721,107210,Card
12783,2023-09-10,Customer_513,Laptop,Electronics,Central,10,38737,387370,UPI
12784,2023-04-30,Customer_276,Laptop,Gadgets,West,1,23252,23252,Card
12785,2023-07-24,Customer_362,Laptop,Electronics,South,7,9688,67816,Net Banking
12786,2023-10-05,Customer_723,Camera,Gadgets,East,7,26824,187768,Net Banking
12787,2023-11-09,Customer_372,Headphones,Gadgets,East,6,2079,12474,Net Banking
12788,2023-11-17,Customer_261,Watch,Electronics,Central,5,15715,78575,Card
12789,2023-12-11,Customer_10,Tablet,Gadgets,South,6,44112,264672,UPI
12790,2025-01-29,Customer_813,Printer,Electronics,North,6,20575,123450,UPI
12791,2024-04-06,Customer_940,Watch,Accessories,North,5,28227,141135,UPI
12792,2023-08-09,Customer_157,Tablet,Electronics,East,5,43379,216895,Card
12793,2025-02-17,Customer_157,Camera,Gadgets,North,4,46762,187048,Net Banking
12794,2023-01-03,Customer_25,Phone,Gadgets,West,5,37257,186285,UPI
12795,2024-04-12,Customer_841,Camera,Accessories,Central,8,44361,354888,Card
12796,2023-08-01,Customer_533,Printer,Accessories,South,1,7040,7040,Net Banking
12797,2024-02-09,Customer_904,Printer,Electronics,North,1,45348,45348,Net Banking
12798,2025-05-06,Customer_917,Headphones,Electronics,North,3,34460,103380,Net Banking
12799,2024-03-10,Customer_720,Printer,Gadgets,East,4,24401,97604,Cash
12800,2024-07-17,Customer_634,Printer,Gadgets,Central,6,30956,185736,Cash
12801,2024-11-04,Customer_410,Headphones,Electronics,North,5,34610,173050,Card
12802,2024-10-13,Customer_686,Phone,Gadgets,East,6,8411,50466,UPI
12803,2023-04-15,Customer_414,Laptop,Gadgets,Central,4,17039,68156,Net Banking
12804,2024-03-24,Customer_267,Phone,Electronics,Central,9,927,8343,Cash
12805,2024-06-25,Customer_713,Laptop,Electronics,West,3,32789,98367,UPI
12806,2024-03-16,Customer_375,Laptop,Electronics,North,2,6338,12676,Net Banking
12807,2025-05-11,Customer_752,Headphones,Electronics,North,2,2227,4454,UPI
